assists,champLevel,combatPlayerScore,creepsPerMinDeltas_0-10,creepsPerMinDeltas_10-20,creepsPerMinDeltas_20-30,creepsPerMinDeltas_30-end,csDiffPerMinDeltas_0-10,csDiffPerMinDeltas_10-20,csDiffPerMinDeltas_20-30,csDiffPerMinDeltas_30-end,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,damageTakenDiffPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_0-10,damageTakenPerMinDeltas_10-20,damageTakenPerMinDeltas_20-30,damageTakenPerMinDeltas_30-end,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,first_match_duration,first_match_id,first_match_time,goldEarned,goldPerMinDeltas_0-10,goldPerMinDeltas_10-20,goldPerMinDeltas_20-30,goldPerMinDeltas_30-end,goldSpent,id,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,latest_match_time,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,objectivePlayerScore,participantId,pentaKills,perkPrimaryStyle,perkSubStyle,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,quadraKills,role,sightWardsBoughtInGame,summoner_id,summoner_level,summoner_name,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,total_matches,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,xpDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_30-end,xpPerMinDeltas_0-10,xpPerMinDeltas_10-20,xpPerMinDeltas_20-30,xpPerMinDeltas_30-end
24.0,13.0,0.0,0.2,0.6,0.0,0.0,0.7500000000000004,1.4500000000000002,0.0,0.0,2554.0,1435.0,4070.0,-203.85,62.30000000000001,0.0,0.0,170.1,567.4,0.0,0.0,1.0,0.0,False,False,True,False,True,False,0 days 00:23:10,2728368861,2018-02-26T21:22:26.054000+00:00,8945.0,263.1,410.0,0.0,0.0,7635.0,1.0,0.0,3802.0,3905.0,3117.0,3092.0,1026.0,1052.0,3340.0,1.0,4.0,BOTTOM,0.0,4.0,1.0,2018-02-26T23:01:10.140000+00:00,1375.0,17099.0,10294.0,3477.0,0.0,0.0,0.0,0.0,1.0,0.0,8200.0,8100.0,4596.0,1656.0,6148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,92883071,4,Pls Lee,32.0,21696.0,11951.0,10327.0,7141.0,9.0,0.0,0.0,142.0,4.0,5,0.0,0.0,0.0,702.0,0.0,0.0,7.0,0.0,0.0,8.0,True,84.75000000000001,235.15,0.0,0.0,319.20000000000005,523.0,0.0,0.0
5.0,15.0,0.0,6.4,7.8,0.0,0.0,0.7500000000000004,1.4500000000000002,0.0,0.0,19702.0,9152.0,7330.0,-203.85,62.30000000000001,0.0,0.0,310.9,1266.9,0.0,0.0,4.0,9.0,False,True,True,False,False,True,0 days 00:23:10,2728368861,2018-02-26T21:22:26.054000+00:00,15659.0,524.4,712.2,0.0,0.0,12850.0,2.0,0.0,3031.0,3508.0,3155.0,3006.0,3094.0,1036.0,3363.0,4.0,29.0,BOTTOM,832.0,12.0,3.0,2018-02-26T23:01:10.140000+00:00,748.0,8065.0,1960.0,6054.0,28.0,4.0,16.0,0.0,2.0,0.0,8000.0,8200.0,154997.0,32414.0,11395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_CARRY,0.0,92902946,4,No Bully Naut,14.0,170051.0,35429.0,20552.0,2909.0,170.0,0.0,0.0,634.0,2.0,5,2.0,6988.0,1054.0,3102.0,4.0,0.0,13.0,0.0,0.0,5.0,True,84.75000000000001,235.15,0.0,0.0,367.8,692.5,0.0,0.0
4.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,7377.0,5286.0,3384.0,-144.04999999999995,0.0,0.0,0.0,325.4,0.0,0.0,0.0,1.0,1.0,False,False,False,False,True,False,0 days 00:18:18,2695035908,2018-01-16T05:28:40.843000+00:00,8890.0,320.5,0.0,0.0,0.0,6400.0,2.0,1.0,1055.0,2003.0,3047.0,3046.0,3133.0,3134.0,3340.0,1.0,10.0,BOTTOM,482.0,10.0,2.0,2018-01-17T01:41:15.565000+00:00,211.0,453.0,313.0,1575.0,20.0,12.0,4.0,0.0,2.0,0.0,8100.0,8000.0,47187.0,7663.0,5520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,92231013,5,Waffletasticc,22.0,47729.0,8066.0,7096.0,2310.0,37.0,0.0,0.0,50.0,2.0,6,0.0,88.0,88.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,True,97.04999999999997,0.0,0.0,0.0,272.6,0.0,0.0,0.0
6.0,10.0,0.0,0.9,0.0,0.0,0.0,,,,,1315.0,1315.0,2280.0,,,,,251.70000000000002,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,0 days 00:19:32,2694646432,2018-01-15T20:12:02.826000+00:00,6948.0,194.7,0.0,0.0,0.0,3500.0,5.0,0.0,3151.0,1056.0,0.0,0.0,0.0,0.0,3340.0,1.0,3.0,BOTTOM,0.0,3.0,1.0,2018-01-16T07:12:40.399000+00:00,0.0,11995.0,4857.0,1727.0,0.0,0.0,0.0,0.0,5.0,0.0,8200.0,8100.0,11359.0,1961.0,3481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,92240938,4,SynimizeHD,9.0,23354.0,6818.0,5208.0,1105.0,26.0,0.0,0.0,90.0,2.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,,,,,237.8,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,-165.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0 days 00:15:40,2694688639,2018-01-15T21:17:50.289000+00:00,4099.0,182.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIDDLE,0.0,0.0,0.0,2018-01-15T21:46:30.993000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8000.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,92300802,1,Evanisugly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,222.55,0.0,0.0,0.0,108.5,0.0,0.0,0.0
13.0,12.0,0.0,3.3,3.2,0.0,0.0,2.55,0.40000000000000036,0.0,0.0,6918.0,6918.0,3999.0,-276.75,-316.74999999999994,0.0,0.0,299.3,800.5999999999999,0.0,0.0,5.0,3.0,False,False,True,False,False,False,0 days 00:20:33,2696518392,2018-01-18T02:49:31.509000+00:00,13796.0,380.4,867.8,0.0,0.0,11550.0,2.0,1.0,1055.0,3031.0,3508.0,3006.0,3094.0,1036.0,3340.0,4.0,18.0,TOP,636.0,9.0,3.0,2018-01-18T02:49:31.509000+00:00,518.0,3898.0,1450.0,4217.0,0.0,0.0,0.0,0.0,2.0,0.0,8000.0,8200.0,74635.0,27808.0,6296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,92221683,1,victto,9.0,78534.0,29258.0,11015.0,1654.0,79.0,0.0,0.0,118.0,3.0,1,1.0,0.0,0.0,501.0,1.0,0.0,1.0,0.0,0.0,1.0,True,143.8,13.249999999999943,0.0,0.0,345.9,544.5,0.0,0.0
3.0,10.0,0.0,1.5,3.1,0.0,0.0,-1.9,-0.6000000000000001,0.0,0.0,1881.0,1881.0,2453.0,-55.95000000000002,-480.70000000000005,0.0,0.0,176.5,246.8,0.0,0.0,3.0,0.0,False,False,False,False,False,False,0 days 00:23:35,2696508539,2018-01-18T02:21:22.833000+00:00,6595.0,128.8,349.29999999999995,0.0,0.0,4135.0,1.0,1.0,1026.0,1056.0,3020.0,1052.0,1058.0,0.0,3340.0,0.0,1.0,BOTTOM,0.0,0.0,1.0,2018-01-18T02:49:31.509000+00:00,1041.0,13255.0,1793.0,2210.0,0.0,0.0,0.0,0.0,1.0,0.0,8200.0,8100.0,8005.0,472.0,4723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,92081701,3,celticstorm96,4.0,28849.0,2946.0,7025.0,334.0,50.0,0.0,0.0,19.0,2.0,2,0.0,7587.0,680.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,True,-49.60000000000001,31.400000000000006,0.0,0.0,232.1,382.3,0.0,0.0
8.0,9.0,0.0,2.2,0.0,0.0,0.0,2.1499999999999995,0.0,0.0,0.0,4628.0,4628.0,1659.0,-193.45,0.0,0.0,0.0,344.5,0.0,0.0,0.0,1.0,0.0,False,False,False,True,False,False,0 days 00:14:40,2695472216,2018-01-16T18:42:25.629000+00:00,6951.0,367.6,0.0,0.0,0.0,6150.0,3.0,1.0,3303.0,3136.0,3165.0,0.0,0.0,3020.0,3340.0,1.0,6.0,BOTTOM,0.0,6.0,1.0,2018-01-16T19:59:12.076000+00:00,784.0,34650.0,10650.0,2218.0,0.0,0.0,0.0,0.0,3.0,0.0,8200.0,8100.0,5551.0,945.0,3429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,92311246,2,Whø This Girl,13.0,40202.0,11596.0,5648.0,779.0,39.0,0.0,0.0,259.0,3.0,3,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,True,151.29999999999995,0.0,0.0,0.0,370.2,0.0,0.0,0.0
2.0,11.0,0.0,0.5,2.3,0.0,0.0,-0.39999999999999997,1.3,0.0,0.0,2733.0,2733.0,10348.0,211.89999999999998,-462.4,0.0,0.0,549.5,660.5999999999999,0.0,0.0,4.0,0.0,False,False,False,False,False,False,0 days 00:24:16,2736833938,2018-03-10T14:21:19.220000+00:00,7343.0,202.2,325.7,0.0,0.0,1600.0,5.0,0.0,1055.0,3133.0,0.0,0.0,0.0,0.0,3340.0,0.0,3.0,MIDDLE,0.0,0.0,1.0,2018-04-01T23:51:57.221000+00:00,606.0,364.0,64.0,1510.0,0.0,0.0,0.0,0.0,5.0,0.0,8100.0,8000.0,37697.0,5921.0,12579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,93689853,3,TheSlyFox42,17.0,38096.0,6021.0,14090.0,3269.0,36.0,0.0,0.0,43.0,1.0,6,0.0,35.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,-21.9,118.70000000000002,0.0,0.0,211.0,440.8,0.0,0.0
6.0,11.0,0.0,2.2,3.4,0.0,0.0,-0.050000000000000266,-0.2499999999999999,0.0,0.0,6316.0,6316.0,5469.0,-4.300000000000011,-429.54999999999995,0.0,0.0,526.0,709.7,0.0,0.0,5.0,0.0,False,False,False,True,False,False,0 days 00:20:39,2745334296,2018-03-22T02:57:03.446000+00:00,7057.0,198.2,436.1,0.0,0.0,7400.0,2.0,1.0,3074.0,3801.0,3024.0,0.0,0.0,0.0,3340.0,0.0,3.0,BOTTOM,0.0,0.0,1.0,2018-04-01T21:46:46.735000+00:00,456.0,432.0,272.0,2404.0,0.0,0.0,0.0,0.0,2.0,0.0,8100.0,8000.0,41193.0,4815.0,9608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,93613824,5,EthanLev,51.0,41780.0,5242.0,12357.0,2827.0,56.0,0.0,0.0,105.0,3.0,4,0.0,154.0,154.0,345.0,2.0,0.0,0.0,0.0,0.0,0.0,True,17.24999999999997,-67.45000000000002,0.0,0.0,316.4,412.6,0.0,0.0
13.0,10.0,0.0,2.6999999999999997,0.0,0.0,0.0,2.3,0.0,0.0,0.0,6056.0,6056.0,2236.0,-157.5,0.0,0.0,0.0,301.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0 days 00:13:06,2713022720,2018-02-07T13:35:39.201000+00:00,6193.0,369.3,0.0,0.0,0.0,1250.0,4.0,0.0,3044.0,0.0,0.0,0.0,0.0,0.0,3340.0,1.0,4.0,JUNGLE,0.0,4.0,1.0,2018-04-23T21:47:06.205000+00:00,0.0,1687.0,1115.0,541.0,0.0,0.0,0.0,0.0,4.0,0.0,8400.0,8200.0,29507.0,4949.0,4262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,0.0,92523376,5,toucannplayzz,5.0,31194.0,6065.0,4803.0,794.0,38.0,0.0,0.0,95.0,1.0,6,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,True,234.60000000000002,0.0,0.0,0.0,436.1,0.0,0.0,0.0
13.0,11.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,3003.0,3003.0,3816.0,-86.33999999999995,0.0,0.0,0.0,282.29999999999995,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,0 days 00:19:34,2745990513,2018-03-22T22:10:25.983000+00:00,6158.0,186.60000000000002,0.0,0.0,0.0,3750.0,4.0,0.0,1056.0,3010.0,3020.0,1026.0,0.0,0.0,3340.0,0.0,1.0,NONE,0.0,0.0,1.0,2018-03-22T22:10:25.983000+00:00,339.0,5976.0,2632.0,1832.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,3840.0,697.0,5626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93593466,1,luckylolli44,15.0,10011.0,3329.0,7459.0,1612.0,5.0,0.0,0.0,25.0,2.0,1,0.0,194.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,142.85999999999999,0.0,0.0,0.0,231.5,0.0,0.0,0.0
1.0,9.0,0.0,2.0,0.0,0.0,0.0,,,,,101.0,101.0,7029.0,,,,,487.70000000000005,172.2,0.0,0.0,3.0,0.0,False,True,False,False,False,False,0 days 00:23:55,2744105227,2018-03-20T10:16:07.358000+00:00,7114.0,302.7,246.8,0.0,0.0,350.0,5.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,3340.0,1.0,3.0,JUNGLE,0.0,2.0,1.0,2018-03-21T23:40:15.155000+00:00,232.0,226.0,226.0,1095.0,0.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,8392.0,1336.0,5504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,0.0,93763210,4,iLegendSnipxr,0.0,10158.0,1562.0,6599.0,655.0,20.0,0.0,0.0,0.0,2.0,7,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,271.70000000000005,263.7,0.0,0.0
0.0,14.0,0.0,1.1,1.5,0.0,0.0,0.8999999999999999,-1.4499999999999997,0.0,0.0,6315.0,6315.0,15985.0,-117.84999999999997,-211.45000000000005,0.0,0.0,416.7,799.2,0.0,0.0,3.0,0.0,False,False,False,False,False,True,0 days 00:26:37,2744838890,2018-03-21T19:08:22.752000+00:00,9906.0,358.5,251.7,0.0,0.0,500.0,5.0,1.0,1055.0,2003.0,0.0,0.0,0.0,0.0,3340.0,2.0,4.0,BOTTOM,0.0,2.0,1.0,2018-03-23T18:34:15.246000+00:00,468.0,489.0,489.0,2296.0,0.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,64587.0,5487.0,13716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,93703602,4,morocanhunter,11.0,71636.0,5976.0,16013.0,4115.0,62.0,0.0,0.0,32.0,1.0,5,0.0,6560.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,True,204.79999999999998,-131.8,0.0,0.0,455.4,304.5,0.0,0.0
23.0,14.0,0.0,1.0,1.5,0.0,0.0,,,,,3722.0,3722.0,11350.0,,,,,218.6,591.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,0 days 00:23:49,2743934974,2018-03-20T02:48:52.219000+00:00,10655.0,274.7,484.1,0.0,0.0,7050.0,3.0,0.0,2015.0,3083.0,1055.0,1031.0,3006.0,3145.0,3341.0,2.0,15.0,BOTTOM,0.0,11.0,3.0,2018-04-17T00:25:20.894000+00:00,1230.0,6406.0,4449.0,4816.0,0.0,0.0,0.0,0.0,3.0,0.0,8400.0,8200.0,32829.0,15708.0,9271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,84749352,3,jaeman417,15.0,39235.0,20157.0,14088.0,2835.0,27.0,0.0,0.0,24.0,1.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,,,,,328.7,524.0999999999999,0.0,0.0
15.0,13.0,0.0,3.4000000000000004,2.9000000000000004,0.0,0.0,,,,,10401.0,10401.0,4755.0,,,,,302.9,640.6,0.0,0.0,3.0,0.0,False,False,False,False,False,True,0 days 00:24:27,2732003094,2018-03-04T03:29:55.221000+00:00,10543.0,314.1,504.0,0.0,0.0,8400.0,3.0,0.0,1056.0,3086.0,1018.0,3124.0,3751.0,3144.0,3363.0,2.0,10.0,BOTTOM,616.0,5.0,1.0,2018-03-04T03:29:55.221000+00:00,568.0,45112.0,6531.0,3256.0,0.0,0.0,0.0,0.0,3.0,0.0,8200.0,8100.0,19904.0,4625.0,9174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_CARRY,0.0,93290211,3,Cmc17,6.0,75831.0,11156.0,12430.0,1489.0,75.0,0.0,0.0,293.0,2.0,1,0.0,10815.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,True,,,,,422.6,420.5,0.0,0.0
3.0,11.0,0.0,0.7,0.0,0.0,0.0,2.04,0.0,0.0,0.0,1634.0,1634.0,2117.0,-180.46,0.0,0.0,0.0,150.3,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,False,0 days 00:16:23,2743668616,2018-03-19T19:14:21.868000+00:00,5482.0,232.4,0.0,0.0,0.0,4150.0,4.0,0.0,1056.0,3027.0,1027.0,1001.0,1028.0,0.0,3340.0,1.0,4.0,NONE,0.0,4.0,1.0,2018-03-19T19:37:46.972000+00:00,810.0,9730.0,1522.0,577.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,9625.0,794.0,4507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93793211,2,lul150,2.0,24491.0,2603.0,5084.0,1547.0,19.0,0.0,0.0,32.0,1.0,2,0.0,5136.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,234.56000000000003,0.0,0.0,0.0,445.20000000000005,0.0,0.0,0.0
3.0,10.0,0.0,0.3,1.8,0.0,0.0,,,,,3390.0,3390.0,10642.0,,,,,443.79999999999995,869.2,0.0,0.0,12.0,0.0,False,False,False,False,False,True,0 days 00:23:50,2730975544,2018-03-03T00:03:27.181000+00:00,6165.0,111.9,315.7,0.0,0.0,5550.0,3.0,1.0,3111.0,2003.0,3142.0,1028.0,0.0,3133.0,3340.0,0.0,0.0,TOP,0.0,0.0,0.0,2018-03-09T20:56:32.969000+00:00,180.0,469.0,469.0,3759.0,0.0,0.0,0.0,0.0,3.0,0.0,8400.0,8200.0,29967.0,4533.0,11507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93509688,5,lowkey678,12.0,30966.0,5532.0,15267.0,256.0,31.0,0.0,0.0,112.0,1.0,7,0.0,529.0,529.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True,,,,,136.3,360.6,0.0,0.0
4.0,5.0,0.0,0.7,0.0,0.0,0.0,3.0999999999999996,0.0,0.0,0.0,1933.0,1933.0,3644.0,-247.20000000000005,0.0,0.0,0.0,275.1,0.0,0.0,0.0,4.0,0.0,False,False,False,False,False,False,0 days 00:13:42,2730864710,2018-03-02T23:04:43.366000+00:00,4199.0,236.3,0.0,0.0,0.0,1750.0,1.0,0.0,1043.0,1027.0,1028.0,0.0,0.0,0.0,3340.0,0.0,0.0,NONE,0.0,0.0,0.0,2018-03-05T23:31:43.780000+00:00,278.0,7800.0,591.0,402.0,0.0,0.0,0.0,0.0,1.0,0.0,8200.0,8100.0,5056.0,366.0,3577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93459742,4,SnoopPutser,3.0,15497.0,957.0,3979.0,560.0,7.0,0.0,0.0,160.0,3.0,5,0.0,2640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,232.54000000000002,0.0,0.0,0.0,155.7,0.0,0.0,0.0
12.0,16.0,0.0,3.4000000000000004,2.9,3.5999999999999996,0.0,0.44999999999999996,0.8999999999999999,1.9499999999999997,0.0,2394.0,2394.0,17151.0,60.45,-39.30000000000001,-110.04999999999995,0.0,362.3,537.6,866.3000000000001,0.0,0.0,0.0,False,False,True,False,False,False,0 days 00:33:18,2733204118,2018-03-05T18:42:27.908000+00:00,11573.0,162.2,337.7,425.8,0.0,10850.0,5.0,0.0,3071.0,3111.0,3742.0,3065.0,1006.0,0.0,3340.0,1.0,9.0,TOP,0.0,9.0,1.0,2018-03-05T23:31:43.780000+00:00,0.0,3066.0,3066.0,9098.0,4.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,80879.0,16500.0,11178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_CARRY,0.0,93290700,3,jaco1221,27.0,88247.0,21502.0,20628.0,6982.0,100.0,0.0,0.0,178.0,2.0,2,0.0,4300.0,1935.0,350.0,1.0,0.0,2.0,0.0,0.0,1.0,True,4.8999999999999915,94.94999999999996,381.05000000000007,0.0,319.70000000000005,480.59999999999997,572.4000000000001,0.0
9.0,9.0,0.0,1.1,0.0,0.0,0.0,1.64,0.0,0.0,0.0,362.0,362.0,6529.0,-145.11999999999995,0.0,0.0,0.0,386.5,0.0,0.0,0.0,5.0,0.0,False,False,False,False,False,False,0 days 00:14:36,2732950796,2018-03-05T03:31:10.959000+00:00,4876.0,284.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,NONE,0.0,0.0,0.0,2018-03-05T23:31:43.780000+00:00,423.0,0.0,0.0,1283.0,0.0,0.0,0.0,0.0,2.0,0.0,8100.0,8000.0,11753.0,1144.0,5686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93540532,5,thegrumpyfatcat2,21.0,11771.0,1162.0,6970.0,1604.0,12.0,0.0,0.0,40.0,3.0,9,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,253.68000000000004,0.0,0.0,0.0,289.0,0.0,0.0,0.0
8.0,9.0,0.0,2.8,0.0,0.0,0.0,,,,,3037.0,3037.0,1984.0,,,,,365.7,0.0,0.0,0.0,1.0,1.0,False,True,True,False,False,False,0 days 00:12:55,2707549365,2018-01-31T11:25:29.119000+00:00,7181.0,431.8,0.0,0.0,0.0,4800.0,3.0,0.0,1055.0,3508.0,1053.0,0.0,0.0,0.0,3340.0,2.0,11.0,JUNGLE,419.0,8.0,2.0,2018-02-15T19:07:25.814000+00:00,573.0,4234.0,1065.0,1111.0,0.0,0.0,0.0,0.0,3.0,0.0,8000.0,8200.0,31103.0,12144.0,4039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,0.0,92411192,5,Boris Senpai,4.0,35337.0,13209.0,5150.0,958.0,35.0,0.0,0.0,103.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,363.20000000000005,0.0,0.0,0.0
7.0,11.0,0.0,4.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,4248.0,4248.0,3997.0,-184.95000000000005,0.0,0.0,0.0,362.1,0.0,0.0,0.0,0.0,3.0,False,False,True,False,False,False,0 days 00:16:39,2719194463,2018-02-15T16:59:46.198000+00:00,8685.0,445.0,0.0,0.0,0.0,7450.0,5.0,0.0,1054.0,3071.0,3111.0,3742.0,0.0,0.0,3340.0,1.0,14.0,TOP,0.0,14.0,2.0,2018-02-16T05:00:34.973000+00:00,0.0,1484.0,1484.0,1447.0,0.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,40316.0,12067.0,4426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,92941261,4,Zannak,21.0,42978.0,14729.0,5874.0,2063.0,59.0,0.0,0.0,166.0,2.0,5,0.0,1177.0,1177.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,235.3,0.0,0.0,0.0,487.8,0.0,0.0,0.0
3.0,12.0,0.0,4.6,7.199999999999999,0.0,0.0,1.3500000000000003,2.2,0.0,0.0,4368.0,4368.0,7014.0,43.99999999999997,126.1,0.0,0.0,466.6,702.3,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0 days 00:20:39,2719201713,2018-02-15T18:09:10.473000+00:00,8834.0,286.20000000000005,520.5999999999999,0.0,0.0,8070.0,5.0,0.0,1054.0,2031.0,3071.0,3111.0,3046.0,1057.0,3340.0,1.0,6.0,TOP,530.0,6.0,1.0,2018-02-15T18:09:10.473000+00:00,0.0,807.0,807.0,1906.0,19.0,9.0,8.0,0.0,5.0,0.0,8400.0,8200.0,75287.0,6401.0,9742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_CARRY,0.0,58335100,4,ShyFlameX,18.0,79228.0,8517.0,11689.0,1636.0,120.0,0.0,0.0,238.0,2.0,1,0.0,3133.0,1309.0,40.0,3.0,0.0,4.0,0.0,0.0,3.0,True,69.65,271.25,0.0,0.0,371.20000000000005,495.29999999999995,0.0,0.0
